Combination_ID	CADD1	CADD2	CADD3	CADD4	Biol_Dist	ISPP_AR_A	ISPP_AR_B	ISPP_AD_A	ISPP_AD_B	ISPP_XL_A	ISPP_XL_B	HIPred_A	HIPred_B	dn_ds_A	dn_ds_B	BP_similarity	MF_similarity	Mentha_dist	KG_dist	Coexpression
testneg_162	0.889	-3	0.251	-3	14.299	0.094	0.074	0.029	0.013	-0.5	-0.5	0.809	0.164	0.244	0.384	0.051	0.177	38.947	1.0	None
testneg_163	0.601	-3	0.042	-3	19.093	0.194	0.026	0.066	0.025	-0.5	-0.5	0.361	0.267	0.392	0.28	0.003	0.0	None	1.5	1.661
testneg_164	1.291	-3	0.049	-3	13.012	0.064	0.602	0.006	0.022	-0.5	-0.5	0.304	0.782	0.609	0.071	0.114	0.193	48.154	1.5	0.479
testneg_165	0.183	-3	4.013	-3	5.0	0.0	0.032	0.054	0.655	-0.5	-0.5	0.745	0.637	0.109	0.111	0.033	0.564	22.06	1.0	-0.407
testneg_166	0.485	-3	2.782	0.522	18.889	0.0	0.686	0.0	0.013	-0.5	-0.5	0.507	0.17	0.891	0.444	0.015	0.004	37.546	1.5	None
testneg_167	-0.369	-3	1.217	-3	10.0	0.031	0.075	0.015	0.733	-0.5	-0.5	0.548	0.736	0.285	0.069	0.106	0.63	20.488	1.0	0.31
testneg_168	2.502	-3	-0.861	-3	11.875	0.639	0.013	0.027	0.0	-0.5	-0.5	0.698	0.139	0.369	0.417	0.114	0.3	65.625	1.0	None
testneg_169	2.637	-3	1.627	-3	28.238	0.051	0.0	0.047	0.025	-0.5	-0.5	0.755	0.431	0.171	1.317	None	None	None	1.333	None
testneg_170	0.725	-3	0.846	-3	32.445	0.675	0.032	0.087	0.603	-0.5	-0.5	0.414	0.24	0.528	0.241	0.007	0.011	40.038	1.0	-0.787
testneg_171	0.05	-3	0.505	-3	11.875	0.013	0.135	0.019	0.009	-0.5	-0.5	0.537	0.582	0.609	0.681	0.07	0.649	17.948	1.0	-0.323
testneg_172	-0.084	-3	0.583	-3	19.444	0.0	0.675	0.006	0.013	-0.5	-0.5	0.354	0.314	0.462	0.692	0.001	0.613	48.975	1.0	-0.112
testneg_173	2.355	-3	-0.386	-3	10.417	0.033	0.042	0.029	0.035	-0.5	-0.5	0.74	0.51	0.209	0.171	0.143	0.01	15.722	2.0	-0.871
testneg_174	1.658	-3	0.355	-3	30.903	0.0	0.0	0.0	0.0	-0.5	-0.5	0.17	0.112	0.34	0.438	0.0	0.625	61.263	1.0	None
testneg_175	-0.695	-0.695	-0.237	-3	20.833	0.0	0.107	0.006	0.013	0.009	-0.5	0.825	0.492	0.252	0.159	0.024	0.764	30.844	1.0	-0.154
testneg_176	1.215	-3	1.215	-0.672	28.093	0.019	0.032	0.0	0.013	-0.5	-0.5	0.825	None	0.171	0.869	0.143	None	34.909	1.0	0.247
testneg_177	0.607	-3	3.89	-3	10.5	0.033	0.079	0.154	0.031	-0.5	-0.5	0.743	0.694	0.082	0.604	0.028	0.568	33.221	1.0	-0.534
testneg_178	0.443	-3	3.247	-3	10.417	0.0	0.109	0.006	0.56	-0.5	-0.5	0.728	0.594	0.214	0.477	0.056	0.0	33.402	1.0	1.534
testneg_179	4.078	-3	-1.331	-3	10.229	0.016	0.022	0.006	0.034	-0.5	-0.5	0.771	0.243	0.492	0.569	0.014	0.82	25.543	1.0	1.746
testneg_180	0.457	-3	2.855	-3	11.93	0.0	0.035	0.0	0.06	-0.5	-0.5	0.399	0.775	0.072	0.237	0.255	0.417	22.722	1.0	1.534
testneg_181	0.548	-3	-0.79	-3	6.027	0.762	0.12	0.0	0.029	-0.5	-0.5	0.589	0.704	0.434	0.223	0.011	0.384	29.192	1.0	0.205
testneg_182	0.344	-3	3.44	-3	10.118	0.045	0.062	0.019	0.0	-0.5	-0.5	0.749	0.123	0.304	0.584	0.002	0.036	49.159	1.5	-1.842
testneg_183	-0.029	-3	0.206	-3	20.881	0.044	0.006	0.006	0.006	-0.5	-0.5	0.414	0.144	0.277	0.683	0.024	0.003	90.307	1.333	None
testneg_184	0.718	-3	2.376	-3	24.933	0.019	0.04	0.0	0.034	-0.5	-0.5	0.112	0.197	1.858	0.244	0.002	0.562	50.366	1.0	None
testneg_185	1.531	-3	2.75	-3	None	0.06	0.006	0.01	0.0	-0.5	-0.5	0.139	0.271	0.527	0.799	0.049	0.023	None	1.5	None
testneg_186	0.344	-3	-0.702	-3	None	0.046	0.589	0.006	0.0	-0.5	-0.5	0.259	0.515	0.22	0.455	0.041	0.533	48.427	1.0	None
testneg_187	-0.123	-3	0.493	-3	13.514	0.0	0.712	0.009	0.0	-0.5	-0.5	0.38	0.197	0.194	0.322	0.0	0.006	50.511	1.5	0.817
testneg_188	1.59	-3	3.34	-3	25.396	0.039	0.074	0.131	0.021	-0.5	-0.5	0.783	0.463	0.17	0.431	0.138	0.012	38.877	1.0	0.564
testneg_189	0.602	-3	2.309	-3	10.833	0.035	0.091	0.03	0.169	-0.5	-0.5	0.792	0.158	0.179	0.201	0.015	0.034	35.279	1.5	-0.703
testneg_190	1.108	-3	1.44	-3	15.833	0.038	0.013	0.0	0.063	-0.5	-0.5	0.563	None	0.223	0.865	0.156	0.345	40.127	1.0	-0.344
testneg_191	3.164	-3	0.086	-3	9.899	0.019	0.692	0.016	0.006	-0.5	-0.5	0.822	0.494	0.09	0.523	0.055	0.063	None	1.0	0.184
testneg_192	2.005	1.502	2.063	-3	18.889	0.034	0.019	0.044	0.0	-0.5	-0.5	0.825	0.292	0.489	0.404	0.073	0.704	35.111	1.0	-0.513
testneg_193	1.228	-3	1.603	-3	19.848	0.703	0.048	0.019	0.019	-0.5	-0.5	0.851	0.233	0.175	0.777	0.077	0.057	49.17	1.0	-0.766
testneg_194	0.681	-3	2.446	-3	17.374	0.081	0.018	0.023	0.015	-0.5	-0.5	0.526	0.324	0.152	0.762	0.023	0.794	None	None	0.247
testneg_195	4.502	-3	0.597	-3	12.402	0.03	0.0	0.083	0.06	-0.5	-0.5	0.697	0.361	0.276	0.107	0.009	0.0	34.551	1.5	-0.998
testneg_196	1.749	-3	-0.471	-3	18.889	0.595	0.012	0.038	0.727	-0.5	-0.5	0.466	0.123	0.079	0.892	0.025	0.004	None	1.5	None
testneg_197	5.441	-3	3.871	-3	None	0.0	0.166	0.008	0.101	-0.5	-0.5	0.112	0.532	1.437	0.13	None	0.154	104.191	1.5	None
testneg_198	0.56	-3	0.005	-3	18.889	0.029	0.044	0.0	0.0	-0.5	-0.5	0.526	0.31	0.421	0.364	0.124	0.018	30.193	1.5	0.078
testneg_199	1.201	-3	-0.128	-3	11.25	0.041	0.006	0.037	0.0	-0.5	-0.5	0.749	0.249	0.371	0.376	0.027	0.348	33.551	1.0	None
testneg_200	4.003	-3	0.806	-3	11.875	0.047	0.057	0.703	0.0	-0.5	-0.5	0.774	0.669	0.171	0.097	None	0.78	36.541	1.0	None
testneg_201	1.609	-3	1.781	-3	35.254	0.781	0.0	0.03	0.0	-0.5	0.027	0.736	0.423	0.299	0.306	0.008	0.959	23.003	1.0	-0.977
testneg_202	5.326	-3	-0.271	-3	23.856	0.24	0.104	0.056	0.015	-0.5	-0.5	0.292	0.715	0.453	0.324	0.115	0.012	23.366	1.333	-0.766
testneg_203	2.553	-3	3.002	-3	19.093	0.082	0.039	0.0	0.019	-0.5	-0.5	0.605	0.487	0.29	0.427	0.001	None	64.931	1.5	2.231
testneg_204	3.57	-3	1.904	-3	10.229	0.023	0.0	0.038	0.022	-0.5	0.756	0.756	0.749	0.122	0.256	0.0	0.632	37.486	1.0	-0.766
testneg_205	-0.514	-3	1.149	-3	None	0.082	0.013	0.0	0.0	-0.5	-0.5	0.214	None	0.618	0.775	None	0.002	38.161	1.5	None
testneg_206	0.515	-3	1.092	-3	10.833	0.037	0.019	0.055	0.019	-0.5	-0.5	0.376	0.625	0.141	0.378	0.001	0.059	47.349	1.0	2.146
testneg_207	2.691	-3	-1.067	-3	10.267	0.047	0.048	0.648	0.022	-0.5	-0.5	0.639	0.537	0.12	0.604	0.0	0.017	31.024	1.0	0.944
testneg_208	0.158	-3	0.289	-3	10.417	0.013	0.038	0.025	0.058	-0.5	-0.5	0.765	0.493	0.183	0.335	0.057	0.721	41.697	1.0	0.669
testneg_209	0.699	-3	1.013	-3	None	0.015	None	0.006	None	-0.5	-0.5	0.261	0.112	0.526	0.441	0.02	0.115	None	1.0	None
testneg_210	3.187	-3	2.085	-3	10.833	0.03	0.14	0.018	0.591	-0.5	-0.5	0.692	0.694	0.163	0.254	0.017	0.745	39.017	1.0	0.12
testneg_211	0.61	-3	0.61	0.219	18.095	0.035	0.071	0.0	0.093	-0.5	-0.5	0.21	0.639	0.374	0.326	0.009	0.014	28.117	1.0	-1.315
testneg_212	-0.135	-3	1.855	0.34	None	0.034	0.006	0.023	0.041	-0.5	-0.5	0.455	0.112	0.471	0.806	None	None	None	1.5	-0.808
testneg_213	0.442	-3	1.505	-3	None	0.145	None	0.021	None	-0.5	-0.5	0.17	None	0.305	0.186	0.0	None	78.687	2.0	0.099
testneg_214	4.629	-3	2.705	-3	None	0.036	0.024	0.0	0.039	-0.5	-0.5	0.543	0.187	0.314	0.49	0.001	None	62.126	1.5	None
testneg_215	0.807	0.154	3.765	-3	12.292	0.742	0.759	0.041	0.013	-0.5	-0.5	0.802	0.328	0.23	0.355	0.03	0.438	30.381	1.0	None
testneg_216	0.793	-3	1.603	-3	12.068	0.018	0.048	0.135	0.019	-0.5	-0.5	0.783	0.233	0.389	0.777	0.034	0.256	37.705	1.0	0.015
testneg_217	0.531	-3	-0.36	-3	None	0.097	0.023	0.03	0.038	-0.5	-0.5	0.619	0.197	0.229	0.302	None	None	32.563	1.5	None
testneg_218	0.657	-3	0.657	-0.402	None	0.009	0.006	0.0	0.0	0.012	-0.5	0.672	0.146	0.175	0.421	0.0	0.011	52.96	1.0	None
testneg_219	0.889	-3	0.757	-3	9.453	0.094	0.084	0.029	0.013	-0.5	-0.5	0.809	None	0.244	0.577	0.026	0.126	28.013	1.0	0.268
testneg_220	2.289	-3	-0.24	-3	13.878	0.018	0.047	0.135	0.009	-0.5	-0.5	0.783	0.208	0.389	0.397	0.058	0.103	39.26	1.5	-0.196
testneg_221	0.101	-3	1.249	-3	13.805	0.023	0.152	0.024	0.039	-0.5	-0.5	0.654	0.407	0.159	0.18	0.015	0.088	34.315	1.0	-0.048
testneg_222	3.052	-3	0.264	-3	23.372	0.013	0.033	0.024	0.077	-0.5	-0.5	0.144	0.187	0.33	0.453	0.022	0.0	59.32	1.5	None
testneg_223	-0.148	-3	0.452	-3	10.417	0.032	0.0	0.031	0.588	-0.5	-0.5	0.825	0.8	0.279	0.258	0.08	0.717	12.448	2.0	-0.428
testneg_224	0.853	-3	2.684	-3	18.333	0.035	0.012	0.006	0.013	-0.5	-0.5	0.675	0.813	0.195	0.121	0.053	0.468	27.675	1.0	0.247
testneg_225	-0.001	-3	3.874	-3	18.677	0.172	0.063	0.01	0.0	-0.5	-0.5	0.172	0.478	0.191	0.612	0.053	0.43	49.853	1.0	-1.526
testneg_226	0.253	-3	1.353	-3	14.74	0.05	0.07	0.906	0.019	-0.5	-0.5	0.831	None	0.202	0.74	None	None	None	None	0.205
testneg_227	3.684	-3	1.123	-3	12.629	0.063	0.696	0.006	0.052	-0.5	-0.5	0.792	0.513	0.198	0.175	0.002	0.768	29.481	1.0	-1.315
testneg_228	2.542	-3	-0.162	-3	None	0.015	0.74	0.0	0.0	-0.5	-0.5	0.639	0.301	0.115	0.14	0.079	0.076	65.364	1.0	None
testneg_229	1.345	-3	0.467	-3	23.16	0.776	0.0	0.022	0.013	-0.5	-0.5	0.706	0.132	0.184	0.501	None	0.0	39.768	1.5	0.733
testneg_230	0.914	-3	0.255	-3	30.887	0.013	0.029	0.006	0.01	-0.5	-0.5	0.538	0.251	0.091	0.643	0.054	0.625	35.242	1.0	None
testneg_231	0.99	-3	3.281	-3	20.056	0.019	0.0	0.036	0.0	-0.5	-0.5	0.527	0.17	0.279	0.605	0.143	0.0	None	1.333	None
testneg_232	0.126	-3	3.424	-3	None	0.071	0.056	0.0	0.006	-0.5	-0.5	0.715	0.153	0.311	0.588	0.022	0.01	None	1.0	None
testneg_233	0.084	-3	0.088	-3	33.822	0.011	0.078	0.009	0.022	-0.5	-0.5	0.372	0.501	0.245	0.36	0.06	0.558	25.17	1.0	-0.871
testneg_234	0.698	-3	-0.317	-3	9.913	0.046	0.031	0.006	0.0	-0.5	-0.5	0.414	0.35	0.364	0.328	0.003	0.0	86.323	1.5	-0.344
testneg_235	1.12	-3	1.404	1.12	None	0.032	0.04	0.745	0.006	-0.5	-0.5	0.621	0.285	0.122	0.304	0.012	0.538	35.205	1.0	2.167
testneg_236	0.763	-3	0.705	-3	10.247	0.022	0.019	0.674	0.013	-0.5	-0.5	0.825	0.325	0.173	0.63	0.038	0.658	26.101	1.0	0.036
testneg_237	0.337	-3	1.318	-3	20.0	0.027	0.027	0.116	0.0	-0.5	-0.5	0.585	0.414	0.323	0.496	0.11	0.621	27.218	1.0	-0.998
testneg_238	0.568	-3	-0.533	-3	17.525	0.058	0.022	0.085	0.0	-0.5	-0.5	0.708	0.321	0.088	0.518	0.02	0.805	48.279	1.0	0.901
testneg_239	0.973	-3	3.621	0.515	10.833	0.127	0.732	0.008	0.046	-0.5	-0.5	0.53	0.466	0.413	0.247	0.036	0.152	68.572	1.0	0.099
testneg_240	0.423	-3	0.62	-3	17.946	0.031	0.028	0.031	0.013	-0.5	-0.5	0.254	0.264	0.854	0.246	0.004	0.852	57.428	1.0	None
testneg_241	3.378	-3	1.522	-3	19.444	0.04	0.062	0.0	0.018	-0.5	-0.5	0.544	0.461	0.235	0.263	0.002	0.725	12.299	1.0	-0.85
testneg_242	1.035	-3	0.963	-3	11.875	0.019	0.019	0.023	0.602	-0.5	-0.5	0.273	0.275	0.847	0.364	0.016	0.367	None	1.0	-0.386
testneg_243	3.177	-3	0.362	-3	19.33	0.013	0.01	0.019	0.0	-0.5	-0.5	0.604	0.747	0.198	0.243	0.003	0.802	37.754	1.0	-0.175
testneg_244	-0.654	-3	3.049	-3	34.335	0.038	0.078	0.019	0.019	-0.5	-0.5	0.604	0.112	0.384	0.608	0.0	0.0	None	1.5	None
testneg_245	0.32	-3	0.739	-3	31.643	0.067	0.106	0.0	0.034	-0.5	-0.5	0.145	None	0.667	0.438	0.043	0.013	24.025	1.5	None
testneg_246	4.016	-3	-0.27	-3	18.333	0.09	0.0	0.065	0.0	-0.5	-0.5	0.706	0.196	0.467	0.359	0.052	0.723	44.294	1.0	-0.344
testneg_247	-0.094	-3	-0.079	-3	31.92	0.788	0.013	0.044	0.006	-0.5	-0.5	0.563	0.233	0.323	0.837	None	0.04	35.682	1.5	0.416
testneg_248	-0.075	-0.075	0.536	-3	11.986	0.038	0.022	0.1	0.0	0.806	-0.5	0.775	0.708	0.225	0.326	0.053	0.617	24.79	1.0	0.099
testneg_249	0.056	-3	3.589	-3	35.619	0.0	None	0.006	None	-0.5	-0.5	0.169	None	0.755	None	0.11	0.039	None	None	-1.251
testneg_250	2.089	-3	0.095	-3	11.25	0.06	0.02	0.0	0.006	-0.5	-0.5	0.112	0.319	0.64	0.53	0.001	0.257	24.804	1.0	None
testneg_251	-0.438	-3	0.067	-3	24.28	0.0	0.013	0.0	0.0	-0.5	-0.5	0.144	0.662	0.768	0.094	None	None	None	1.0	0.754
testneg_252	0.703	-3	-0.444	-3	24.614	0.057	None	0.08	None	-0.5	-0.5	0.639	None	0.104	None	0.004	0.004	None	None	None
testneg_253	5.711	-3	3.274	-3	None	0.0	0.036	0.0	0.006	-0.5	-0.5	0.264	0.672	0.284	0.682	0.012	0.0	None	1.333	0.901
testneg_254	3.948	-3	2.251	0.478	None	0.104	0.051	0.0	0.028	-0.5	-0.5	0.371	0.208	0.463	0.188	0.001	1.0	43.63	1.0	-0.534
testneg_255	1.402	-3	1.71	-3	None	0.025	0.652	0.061	0.0	-0.5	-0.5	0.806	0.342	0.053	0.205	0.002	0.02	89.935	1.5	2.78
testneg_256	0.534	-3	0.899	-3	10.0	0.676	0.087	0.012	0.662	-0.5	-0.5	0.63	0.492	0.287	0.174	0.066	0.473	13.787	1.0	None
testneg_257	2.066	-3	4.089	0.825	20.278	0.027	0.048	0.0	0.026	-0.5	-0.5	0.285	0.749	0.247	0.352	0.003	0.549	44.647	1.0	0.416
testneg_258	0.676	-3	0.182	-3	26.905	0.022	0.028	0.025	0.0	-0.5	-0.5	0.725	0.172	0.254	1.041	0.013	0.647	46.953	1.0	1.091
testneg_259	0.602	-3	0.602	-0.332	11.941	0.045	0.07	0.0	0.028	-0.5	-0.5	0.328	0.579	0.608	0.412	0.026	0.638	9.234	2.0	-0.133
testneg_260	3.538	-3	-0.487	-3	29.844	0.607	0.031	0.0	0.0	-0.5	0.043	0.289	0.532	0.274	0.151	0.111	0.11	31.948	1.5	None
testneg_261	4.159	-3	-0.107	-0.207	None	0.035	None	0.006	None	-0.5	-0.5	0.375	None	0.257	None	None	None	None	None	None
testneg_262	0.023	-3	0.404	0.147	6.441	0.041	0.091	0.595	0.782	-0.5	-0.5	0.786	0.595	0.152	0.252	0.07	0.638	32.428	1.0	0.986
testneg_263	0.356	-3	1.245	-3	18.833	0.084	0.801	0.0	0.079	-0.5	-0.5	0.478	0.564	0.178	0.277	None	0.857	39.629	1.0	-0.534
testneg_264	2.449	0.518	-0.079	-3	10.417	0.672	0.07	0.114	0.0	-0.5	-0.5	0.706	0.123	0.233	0.981	0.02	0.0	None	1.0	None
testneg_265	1.136	-3	2.396	-3	17.575	0.0	0.025	0.013	0.013	-0.5	-0.5	0.825	0.123	0.102	0.452	0.029	0.767	28.42	1.0	0.057
testneg_266	4.142	-3	1.175	0.836	None	0.019	0.069	0.01	0.03	-0.5	-0.5	0.538	0.644	0.147	0.083	0.055	0.004	52.915	1.5	None
testneg_267	1.041	-3	2.941	-3	10.0	0.051	0.025	0.072	0.009	-0.5	-0.5	0.792	0.531	0.249	0.544	0.019	0.859	17.004	1.0	0.521
testneg_268	-0.186	-0.186	0.583	-3	10.0	0.097	0.067	0.107	0.0	-0.5	-0.5	0.372	0.33	0.723	0.653	0.017	0.042	31.466	1.0	0.078
testneg_269	0.132	-3	0.269	-3	16.802	0.0	0.055	0.0	0.047	-0.5	-0.5	0.112	0.204	0.52	0.462	0.066	0.008	50.695	1.5	None
testneg_270	1.471	-3	0.334	-3	None	0.006	0.701	0.074	0.0	-0.5	-0.5	0.786	0.25	0.193	0.226	0.028	0.368	80.517	1.0	-0.597
testneg_271	3.32	-3	3.691	-3	25.276	0.039	0.031	0.0	0.0	-0.5	-0.5	0.233	0.492	0.939	0.295	None	None	66.943	1.5	-0.281
testneg_272	3.023	-3	1.595	-3	19.444	0.082	0.0	0.014	0.006	-0.5	-0.5	0.562	0.289	0.185	0.227	0.1	0.0	103.16	1.5	None
testneg_273	0.684	-3	2.448	-3	10.833	0.034	0.025	0.037	0.025	-0.5	-0.5	0.728	0.145	0.17	0.543	0.104	0.664	35.476	1.0	0.289
testneg_274	1.498	-3	-0.325	-3	23.17	0.013	0.078	0.0	0.123	-0.5	-0.5	0.329	0.432	0.392	0.255	0.089	0.0	101.703	1.5	1.851
testneg_275	-0.07	-3	-0.221	-3	10.417	0.0	0.013	0.82	0.013	-0.5	-0.5	0.739	0.372	0.512	1.062	0.084	0.573	27.817	1.0	1.155
testneg_276	2.13	-3	0.894	-3	20.459	0.042	0.086	0.044	0.006	-0.5	-0.5	0.714	0.469	0.339	0.435	0.004	0.902	21.61	1.0	None
testneg_277	0.004	-3	0.795	-3	7.568	0.549	0.006	0.099	0.006	-0.5	-0.5	0.639	0.609	0.042	0.128	0.055	0.101	24.398	1.0	2.568
testneg_278	2.394	-3	0.104	-3	23.999	0.016	None	0.01	None	-0.5	-0.5	0.63	None	0.29	None	0.019	0.019	None	None	None
testneg_279	1.312	-3	1.312	0.971	None	0.703	0.065	0.048	0.04	-0.5	-0.5	0.685	0.218	0.108	0.673	0.04	0.178	95.094	1.0	None
testneg_280	0.71	-3	0.885	0.71	38.72	0.0	0.026	0.006	0.006	-0.5	-0.5	0.212	None	0.82	0.722	None	None	76.957	1.333	None
testneg_281	-0.379	-3	1.8	-3	4.722	0.154	0.039	0.022	0.029	-0.5	-0.5	0.662	0.166	0.174	0.805	0.085	0.695	17.344	1.0	-0.217
testneg_282	0.325	-3	0.182	-3	None	0.061	0.036	0.844	0.0	-0.5	-0.5	0.875	0.208	0.127	0.408	None	0.025	None	1.5	None
testneg_283	-0.194	-3	0.381	-3	17.778	0.075	0.088	0.0	0.021	-0.5	-0.5	0.396	0.38	1.145	0.305	0.096	0.489	27.145	1.0	0.733
testneg_284	1.694	-3	-0.303	-3	30.556	0.0	0.071	0.601	0.0	-0.5	-0.5	0.169	0.241	0.541	0.25	0.019	0.423	None	1.0	-0.428
testneg_285	-0.505	-3	0.606	0.076	5.0	0.026	0.186	0.0	0.668	-0.5	-0.5	0.519	0.706	0.437	0.279	0.013	0.556	23.234	1.0	None
testneg_286	3.886	-3	0.347	-3	13.514	0.025	None	0.09	None	-0.5	-0.5	0.711	0.172	0.215	0.425	None	0.014	None	1.5	None
testneg_287	2.706	-3	3.81	-3	None	0.028	0.052	0.04	0.033	-0.5	-0.5	0.303	0.219	0.611	0.325	0.0	None	51.466	1.5	None
testneg_288	3.742	-3	-0.167	-3	15.141	0.052	0.017	0.025	0.006	-0.5	-0.5	0.431	0.768	0.382	0.177	0.008	0.02	71.098	1.0	-1.167
testneg_289	0.572	-3	3.087	-3	17.786	0.063	0.057	0.029	0.044	-0.5	-0.5	0.364	0.318	0.451	0.223	0.002	0.008	38.195	1.5	None
testneg_290	2.249	-3	1.181	-3	21.006	0.0	0.022	0.0	0.01	-0.5	-0.5	0.112	0.492	0.412	0.407	None	None	None	2.0	None
testneg_291	-0.555	-3	0.736	-3	26.956	0.036	0.006	0.0	0.028	-0.5	-0.5	0.408	0.248	0.139	0.772	0.007	0.003	53.761	2.0	None
testneg_292	3.856	-3	2.045	-3	19.444	0.01	0.0	0.022	0.03	-0.5	-0.5	0.715	0.543	0.296	0.171	0.023	0.0	49.395	1.5	-0.618
testneg_293	0.661	-3	-0.827	-3	None	0.006	0.013	0.019	0.0	-0.5	-0.5	0.68	0.182	0.127	0.88	0.039	0.614	32.372	1.0	None
testneg_294	1.057	-3	0.583	-3	30.903	0.682	0.063	0.198	0.0	-0.5	-0.5	0.706	0.809	0.309	0.038	0.014	0.063	24.061	1.0	None
testneg_295	0.501	-3	0.595	-3	17.218	0.054	0.038	0.0	0.006	-0.5	-0.5	0.47	0.384	0.745	0.175	None	0.232	76.117	1.0	1.281
testneg_296	2.822	-3	0.758	-3	20.0	0.65	0.0	0.013	0.013	-0.5	0.015	0.485	0.152	0.648	0.666	0.015	0.793	37.196	1.0	0.5
testneg_297	3.042	-3	0.305	-3	19.445	0.709	0.006	0.0	0.0	-0.5	-0.5	0.327	0.458	0.673	0.37	0.004	0.5	None	1.5	-0.449
testneg_298	0.432	-3	0.095	-3	17.933	0.008	0.633	0.026	0.0	-0.5	-0.5	0.146	0.485	0.411	0.153	0.001	0.0	63.025	1.5	None
testneg_299	0.637	-3	0.046	-3	38.889	0.074	0.046	0.039	0.796	-0.5	-0.5	0.216	0.238	0.392	0.505	0.008	0.12	30.784	1.5	0.374
testneg_300	0.751	-3	1.481	-3	10.417	0.013	0.054	0.118	0.029	-0.5	-0.5	0.759	0.429	0.115	0.569	0.129	0.259	22.136	1.0	-0.091
testneg_301	-0.518	-3	4.195	-3	13.514	0.033	0.017	0.0	0.013	-0.5	-0.5	0.322	0.554	0.674	0.267	None	0.0	41.431	1.5	0.564
testneg_302	0.997	-3	-0.492	-3	12.791	0.032	0.601	0.006	0.009	-0.5	-0.5	0.208	0.683	0.356	0.337	0.053	0.65	21.355	1.0	-0.681
testneg_303	1.409	0.831	0.014	-3	13.514	0.705	0.019	0.022	0.016	-0.5	-0.5	0.123	0.112	0.908	0.481	0.011	0.016	49.701	1.5	None
testneg_304	3.924	-3	0.263	-3	46.454	0.056	None	0.019	None	-0.5	-0.5	0.655	None	0.509	None	0.012	0.009	None	1.333	None
testneg_305	-1.933	-3	1.553	-3	16.802	0.065	0.006	0.0	0.0	-0.5	-0.5	0.553	0.154	0.318	0.678	0.401	0.0	31.437	1.0	-0.006
testneg_306	0.149	-3	0.25	-3	12.292	0.073	0.043	0.0	0.028	-0.5	-0.5	0.528	0.18	0.222	0.294	0.041	0.678	34.001	1.0	-0.175
testneg_307	0.644	-3	-0.407	-3	None	0.033	0.0	0.0	0.025	-0.5	-0.5	0.123	0.148	0.921	1.212	0.011	0.614	49.575	1.0	0.458
testneg_308	1.032	-3	0.57	-3	9.172	0.098	0.0	0.0	0.028	-0.5	-0.5	0.595	0.792	0.336	0.16	None	None	51.981	1.333	3.033
testneg_309	2.2	-3	2.2	1.273	13.816	0.111	0.0	0.006	0.013	-0.5	-0.5	0.476	0.331	0.277	0.083	0.007	0.143	30.375	1.5	-0.386
testneg_310	-0.259	-3	0.135	-3	None	0.791	0.026	0.041	0.006	-0.5	-0.5	0.54	0.538	0.122	0.391	0.01	0.0	62.624	2.0	None
testneg_311	4.223	-3	0.238	-0.63	None	0.066	0.016	0.006	0.0	-0.5	-0.5	0.563	0.227	0.223	0.833	0.006	None	87.979	1.5	1.239
testneg_312	0.252	-3	0.341	-3	None	0.051	0.013	0.0	0.022	-0.5	-0.5	0.112	0.123	0.886	0.49	None	None	None	1.667	None
testneg_313	0.639	-3	-0.136	-3	26.547	0.021	0.006	0.0	0.04	-0.5	-0.5	0.17	0.411	0.336	0.336	None	0.908	None	1.0	0.711
testneg_314	6.073	-3	-0.079	-3	None	0.032	0.082	0.0	0.076	-0.5	-0.5	0.145	0.683	0.828	0.292	None	None	86.71	1.667	None
testneg_315	2.33	-3	-0.045	-3	39.427	0.619	0.026	0.0	0.008	-0.5	-0.5	0.464	0.443	0.084	0.438	0.05	0.341	28.475	1.0	0.036
testneg_316	0.716	-3	0.434	-3	45.638	0.678	0.043	0.0	0.013	-0.5	-0.5	0.605	0.146	0.147	0.264	0.0	0.0	None	1.5	None
testneg_317	1.093	-3	4.882	-3	15.063	0.034	0.726	0.009	0.019	-0.5	-0.5	0.685	0.123	0.152	0.605	0.0	None	None	1.0	None
testneg_318	0.723	-3	0.979	-3	16.496	0.013	0.026	0.013	0.01	-0.5	-0.5	0.29	0.52	0.217	0.447	0.093	0.196	73.299	1.0	0.31
testneg_319	0.505	-3	1.73	-3	None	0.135	0.013	0.009	0.0	-0.5	-0.5	0.582	0.123	0.681	0.859	None	None	None	1.0	None
testneg_320	1.148	0.157	1.081	-3	None	0.0	0.016	0.028	0.0	-0.5	-0.5	0.18	0.123	0.401	0.799	None	None	None	1.5	None
testneg_321	-0.304	-0.304	-0.358	-3	23.066	0.013	0.129	0.0	0.013	-0.5	-0.5	None	None	0.935	0.214	None	None	63.565	1.667	None
testneg_322	-0.01	-3	0.067	-3	19.959	0.069	0.024	0.034	0.038	-0.5	-0.5	0.239	0.554	0.259	0.26	0.029	0.062	46.99	1.5	-0.259
testneg_323	2.595	-3	0.737	-3	13.514	0.041	0.007	0.013	0.0	-0.5	-0.5	0.443	0.229	0.637	0.29	0.045	0.05	44.386	1.5	-0.281
testneg_324	0.303	-3	0.419	-3	34.325	0.694	0.006	0.022	0.006	-0.5	-0.5	0.37	0.248	0.144	0.312	0.0	0.897	23.003	1.0	None
testneg_325	2.031	-3	0.213	-3	9.917	0.1	0.064	0.708	0.008	-0.5	-0.5	0.551	0.647	0.506	0.15	0.138	0.15	29.033	1.0	None
